VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
744,1837,Lakshmi,18,2,0
745,1842,Lokesh Swamy,30,1,0
746,1844,Muniraju,33,1,0
747,1845,Rekha Gowda,60,2,0
748,1846,Nagamma,48,2,0
749,1848,Kavitha Shetty,60,2,0
750,1849,Girish Kumar,68,1,0
751,1852,Pallavi Kumar,62,2,0
752,1853,Padma,36,2,0
753,1858,Nagamma,60,2,0
754,1859,Umesh,27,1,0
755,1861,Prakash,65,1,0
756,1862,Ramesh Poojari,60,1,0
757,1863,Shwetha Murthy,44,2,0
758,1865,Vani Reddy,30,2,0
759,1868,Savitha Hegde,56,2,0
760,1869,Divya,59,2,0
761,1870,Mahesh Gowda,52,1,0
762,1874,Muniraju Shetty,27,1,0
763,1876,Rathnamma Swamy,27,2,0
764,1877,Vani Swamy,74,2,0
765,1890,Manjula Reddy,24,2,0
766,1898,Asha Reddy,31,2,0
767,1903,Manjula Rao,47,2,0
768,1905,Sunitha Achar,54,2,0
769,1907,Shwetha Rao,73,2,0
770,1911,Bhagya,43,2,0
771,1914,Vani Shetty,58,2,0
772,1916,Vani Achar,41,2,0
773,1920,Nagaraj Naik,27,1,0
774,1921,Umesh,58,1,0
775,1922,Muniraju Naik,23,1,0
776,1923,Srinivas Rao,40,1,0
777,1927,Kavitha Swamy,29,2,0
778,1931,Raghavendra Hegde,71,1,0
779,1932,Rathnamma Swamy,58,2,0
780,1933,Vani,27,2,0
781,1941,Kavitha,33,2,0
782,1950,Venkatesh Poojari,70,1,0
783,1951,Padma,28,2,0
784,1952,Lakshmi Hegde,45,2,0
785,1953,Raghavendra Swamy,25,1,0
786,1955,Shivakumar,63,1,0
787,1960,Nagaraj Hegde,35,1,0
788,1961,Girish,61,1,0
789,1964,Harish,55,1,0
790,1965,Venkatesh Shetty,69,1,0
791,1966,Vani Achar,67,2,0
792,1967,Nagamma Murthy,18,2,0
793,1968,Muniraju Achar,57,1,0
794,1971,Pallavi,47,2,0
795,1974,Krishnappa Swamy,40,1,0
796,1975,Savitha Gowda,60,2,0
797,1983,Rathnamma Swamy,32,2,0
798,1985,Savitha Hegde,55,2,0
799,1986,Asha Rao,63,2,0
800,1987,Shobha,22,2,0
801,1988,Srinivas,23,1,0
802,1990,Yogesh Hegde,56,1,0
803,1991,Prakash Gowda,34,1,0
804,1993,Puneeth Rao,42,1,0
805,1997,Girish Patil,46,1,0
806,2001,Santosh Patil,61,1,0
807,2004,Pallavi,56,2,0
808,2012,Padma Reddy,57,2,0
809,2013,Geetha Hegde,72,2,0
810,2015,Vani Kumar,74,2,0
811,2016,Asha Poojari,41,2,0
812,2018,Asha Kumar,56,2,0
813,2019,Deepa,17,2,1
814,2021,Krishnappa Kumar,51,1,0
815,2025,Geetha Rao,27,2,0
816,2026,Santosh Gowda,23,1,0
817,2028,Srinivas Rao,47,1,0
818,2030,Manjula,25,2,0
819,2031,Manjula Kumar,50,2,0
820,2036,Shwetha Rao,54,2,0
821,2037,Sunitha Murthy,48,2,0
822,2038,Bhagya Kumar,55,2,0
823,2039,Shobha Hegde,64,2,0
824,2041,Rekha Poojari,20,2,0
825,2042,Savitha Poojari,17,2,0
826,2043,Kavitha Kumar,53,2,0
827,2046,Savitha Rao,43,2,0
828,2047,Nagamma,16,2,0
829,2052,Shwetha Rao,69,2,0
830,2056,Kavitha Rao,74,2,0
831,2059,Vani Hegde,50,2,0
832,2063,Sunitha Patil,48,2,0
833,2065,Chandrashekar,69,1,0
834,2071,Shwetha Murthy,45,2,0
835,2072,Shobha,54,2,0
836,2073,Rekha Hegde,24,2,0
837,2074,Manjula Achar,41,2,0
838,2076,Shwetha Patil,47,2,0
839,2077,Venkatesh Naik,18,1,0
840,2079,Rathnamma Shetty,19,2,0
841,2080,Bhagya,40,2,0
842,2082,Kiran Gowda,62,1,0
843,2086,Sunitha Shetty,63,2,0
844,2087,Manjula Rao,23,2,0
845,2088,Bhagya Poojari,41,2,0
846,2093,Nagamma Gowda,71,2,0
847,2095,Rathnamma Achar,39,2,0
848,2096,Rathnamma Murthy,22,2,0
849,2097,Bhagya,63,2,0
850,2098,Geetha Poojari,20,2,0
851,2100,Vani Patil,57,2,0
852,2113,Chandrashekar,22,1,0
853,2117,Bhagya,53,2,0
854,2130,Anand Kumar,49,1,0
855,2139,Venkatesh Swamy,43,1,0
856,2145,Divya Kumar,16,2,0
857,2151,Savitha Naik,28,2,0
858,2154,Manjula Reddy,71,2,0
859,2155,Nagamma Kumar,20,2,0
860,2160,Kavitha Kumar,57,2,0
861,2161,Ramesh Poojari,28,1,0
862,2162,Rathnamma Hegde,66,2,0
863,2163,Rekha Kumar,55,2,0
864,2165,Padma Swamy,59,2,0
865,2167,Prakash Achar,51,1,0
866,2173,Kavitha Kumar,53,2,0
867,2174,Kavitha Murthy,64,2,0
868,2179,Ramesh Gowda,51,1,0
869,2181,Padma,53,2,0
870,2183,Rathnamma Swamy,31,2,0
871,2184,Manjunath Reddy,41,1,0
872,2188,Ramesh Shetty,26,1,0
873,2196,Sunitha Hegde,47,2,0
874,2197,Mahesh Swamy,20,1,0
875,2198,Geetha Swamy,70,2,0
876,2200,Padma,61,2,0
877,2203,Ramesh Naik,41,1,0
878,2206,Kavitha Swamy,41,2,0
879,2207,Rathnamma Poojari,54,2,0
880,2210,Prakash Gowda,49,1,0
881,2211,Bhagya,36,2,0
882,2213,Lakshmi,54,2,0
883,2216,Rathnamma Murthy,58,2,0
884,2219,Raghavendra,68,1,0
885,2220,Nagamma,44,2,0
886,2223,Savitha Hegde,48,2,0
887,2227,Shobha Murthy,68,2,0
888,2230,Bhagya Achar,75,2,0
889,2232,Santosh Kumar,72,1,0
890,2236,Srinivas Poojari,41,1,0
891,2240,Shobha Rao,56,2,0
892,2246,Vani,38,2,0
893,2247,Rekha Poojari,46,2,0
894,2249,Vani Swamy,46,2,0
895,2250,Manjunath,73,1,0
896,2251,Rathnamma Reddy,70,2,0
897,2255,Kavitha,33,2,0
898,2260,Shivakumar Swamy,43,1,0
899,2261,Kavitha Reddy,35,2,0
900,2264,Vani Kumar,24,2,0
901,2265,Santosh Naik,57,1,0
902,2266,Venkatesh Rao,45,1,0
903,2267,Geetha Kumar,74,2,0
904,2269,Puneeth Hegde,45,1,0
905,2270,Pallavi,21,2,0
906,2272,Basavaraj Patil,57,1,0
907,2273,Srinivas Patil,27,1,0
908,2282,Umesh Kumar,63,1,0
909,2287,Bhagya Murthy,49,2,0
910,2289,Harish Naik,59,1,0
911,2291,Padma Patil,36,2,0
912,2292,Yogesh Reddy,20,1,0
913,2293,Lakshmi Achar,59,2,1
914,2295,Lakshmi Kumar,41,2,0
915,2298,Geetha Rao,75,2,0
916,2300,Lakshmi Murthy,23,2,0
917,2301,Rekha Murthy,66,2,0
918,2305,Rathnamma Shetty,24,2,0
919,2308,Nagamma Rao,28,2,0
920,2311,Geetha Reddy,56,2,0
921,2314,Lakshmi Patil,42,2,0
922,2315,Sunitha Achar,44,2,0
923,2318,Manjunath Achar,66,1,0
924,2325,Padma Hegde,66,2,0
925,2328,Bhagya,68,2,0
926,2330,Padma Swamy,64,2,0
927,2331,Divya Naik,55,2,0
928,2332,Lakshmi Shetty,75,2,0
929,2334,Lakshmi Naik,51,2,0
930,2341,Raghavendra Hegde,30,1,0
931,2344,Nagamma Swamy,39,2,0
932,2347,Manjula Murthy,57,2,0
933,2350,Suresh,30,1,0
934,2351,Sunitha Achar,29,2,0
935,2355,Geetha,42,2,0
936,2357,Rekha Swamy,40,2,0
937,2358,Shobha Patil,36,2,0
938,2360,Vani Shetty,52,2,0
939,2361,Rathnamma,50,2,0
940,2362,Deepa Rao,58,2,0
941,2363,Vani Reddy,51,2,0
942,2366,Nagaraj Rao,66,1,0
943,2367,Deepa,41,2,0
944,2368,Basavaraj Reddy,37,1,0
945,2369,Raghavendra,44,1,0
946,2370,Nagamma Hegde,17,2,0
947,2371,Manjula Naik,34,2,0
948,2372,Savitha Poojari,67,2,0
949,2373,Deepa Murthy,45,2,0
950,2377,Lakshmi Achar,27,2,0
951,2378,Raghavendra Swamy,66,1,0
952,2380,Rekha Kumar,53,2,0
953,2382,Rathnamma,73,2,0
954,2383,Srinivas Shetty,30,1,0
955,2392,Darshan Rao,34,1,0
956,2395,Shobha Achar,32,2,0
957,2400,Divya Naik,53,2,0
958,2403,Anand,51,1,0
959,2408,Krishnappa Poojari,47,1,0
960,2410,Rekha Poojari,53,2,0
961,2411,Raghavendra Patil,18,1,0
962,2412,Shwetha Gowda,50,2,0
963,2415,Shobha,60,2,0
964,2417,Lakshmi Patil,42,2,0
965,2421,Shwetha Kumar,45,2,0
966,2424,Lakshmi Murthy,49,2,0
967,2425,Darshan Patil,23,1,0
968,2428,Savitha Murthy,41,2,0
969,2432,Shobha Naik,44,2,0
970,2435,Yogesh Patil,29,1,1
971,2436,Rathnamma Hegde,69,2,0
972,2437,Shwetha Achar,73,2,0
973,2439,Nagamma Naik,42,2,0
974,2440,Rathnamma,65,2,0
975,2441,Bhagya Poojari,49,2,0
976,2442,Bhagya Shetty,52,2,0
977,2443,Rekha,18,2,0
978,2444,Rekha Patil,61,2,0
979,2449,Manjula Reddy,75,2,0
980,2450,Yogesh Hegde,45,1,0
981,2452,Shwetha Reddy,40,2,0
982,2453,Raghavendra Reddy,57,1,0
983,2454,Asha Poojari,73,2,0
984,2461,Divya,62,2,0
985,2464,Deepa Patil,19,2,0
986,2468,Lakshmi,35,2,0
987,2469,Kiran Naik,28,1,0
988,2471,Padma Murthy,40,2,0
989,2472,Ramesh Poojari,50,1,0
990,2475,Rathnamma Rao,38,2,0
991,2477,Girish Kumar,55,1,0
992,2480,Manjunath Hegde,69,1,0
993,2482,Umesh Murthy,20,1,0
994,2483,Kavitha Achar,24,2,0
995,2484,Nagamma Naik,75,2,0
996,2486,Shobha,22,2,0
997,2490,Geetha Murthy,16,2,0
998,2491,Nagaraj Swamy,19,1,0
999,2492,Padma Hegde,71,2,0
1000,2494,Rathnamma,69,2,0
1001,2495,Padma,42,2,0
1002,2498,Sunitha Poojari,24,2,0
1003,2501,Darshan Swamy,25,1,0
1004,2502,Kavitha,40,2,0
1005,2504,Shwetha Hegde,23,2,0
1006,2505,Harish Murthy,49,1,0
1007,2506,Lakshmi,23,2,0
1008,2509,Krishnappa,52,1,0
1009,2514,Manjula Kumar,48,2,0
1010,2521,Nagaraj Reddy,75,1,0
1011,2528,Divya Murthy,22,2,0
1012,2530,Basavaraj,71,1,0
1013,2532,Padma Reddy,74,2,0
1014,2535,Rathnamma Patil,54,2,0
1015,2538,Divya Rao,25,2,0
1016,2541,Basavaraj Achar,71,1,0
1017,2542,Rekha Poojari,34,2,0
1018,2549,Pallavi Shetty,49,2,0
1019,2552,Divya,64,2,0
1020,2556,Umesh Rao,58,1,0
1021,2557,Kavitha Hegde,31,2,0
1022,2558,Padma Patil,22,2,0
1023,2559,Rathnamma Achar,27,2,0
1024,2560,Sunitha Kumar,75,2,0
1025,2563,Bhagya Swamy,41,2,0
1026,2568,Asha,26,2,0
1027,2572,Deepa Patil,39,2,0
1028,2573,Vani Kumar,61,2,0
1029,2574,Kavitha,48,2,0
1030,2575,Shobha Swamy,70,2,0
1031,2578,Chandrashekar,57,1,0
1032,2580,Savitha Poojari,73,2,0
1033,2584,Sunitha,33,2,0
1034,2587,Padma,69,2,0
1035,2588,Lakshmi Hegde,32,2,0
1036,2589,Shwetha,72,2,0
1037,2591,Lakshmi Murthy,55,2,0
1038,2592,Geetha Kumar,34,2,0
1039,2595,Krishnappa Achar,16,1,0
1040,2596,Darshan Murthy,27,1,0
1041,2598,Kiran Hegde,69,1,0
1042,2599,Divya,56,2,0
1043,2602,Yogesh,43,1,0
1044,2603,Mahesh,54,1,0
1045,2610,Santosh Achar,59,1,0
1046,2611,Geetha Murthy,36,2,0
1047,2612,Yogesh Shetty,42,1,0
1048,2614,Deepa Patil,44,2,0
1049,2621,Divya,51,2,0
1050,2623,Shwetha Naik,64,2,0
1051,2624,Asha Patil,59,2,0
1052,2625,Geetha Poojari,22,2,0
1053,2627,Geetha Poojari,26,2,0
1054,2630,Deepa Kumar,18,2,0
1055,2636,Darshan Murthy,29,1,0
1056,2637,Nagamma Swamy,51,2,0
1057,2638,Anand,58,1,0
1058,2641,Puneeth Shetty,68,1,0
1059,2643,Geetha Hegde,70,2,0
1060,2645,Pallavi,33,2,0
1061,2652,Geetha Poojari,43,2,0
1062,2655,Deepa Poojari,42,2,0
1063,2656,Savitha Rao,62,2,0
1064,2657,Shivakumar Gowda,30,1,0
1065,2661,Padma,29,2,0
1066,2662,Divya Poojari,37,2,0
1067,2665,Rekha Poojari,58,2,0
1068,2666,Lakshmi,53,2,0
1069,2668,Geetha Achar,71,2,0
1070,2672,Manjula Achar,16,2,0
1071,2674,Yogesh Kumar,74,1,0
1072,2678,Basavaraj Shetty,67,1,0
1073,2680,Shobha Patil,49,2,0
1074,2681,Bhagya Achar,68,2,0
1075,2682,Nagamma Patil,37,2,0
1076,2684,Puneeth,49,1,0
1077,2690,Chandrashekar Poojari,20,1,0
1078,2691,Suresh Rao,69,1,0
1079,2694,Basavaraj Kumar,39,1,0
1080,2699,Manjunath Patil,60,1,0
1081,2709,Lakshmi Rao,29,2,0
1082,2710,Deepa Gowda,40,2,0
1083,2712,Rekha,19,2,0
1084,2718,Basavaraj Rao,45,1,0
1085,2721,Deepa Poojari,50,2,0
1086,2723,Yogesh Hegde,17,1,0
1087,2724,Lakshmi Reddy,46,2,0
1088,2730,Shobha,51,2,0
1089,2734,Savitha Poojari,47,2,0
1090,2738,Savitha Swamy,70,2,0
1091,2739,Lakshmi Kumar,70,2,0
1092,2740,Venkatesh Gowda,43,1,0
1093,2744,Sunitha Naik,73,2,0
1094,2748,Shobha Shetty,75,2,0
1095,2749,Rekha Kumar,36,2,0
1096,2753,Divya Kumar,55,2,0
1097,2754,Geetha Kumar,59,2,0
1098,2757,Vani,54,2,0
1099,2760,Shivakumar Reddy,33,1,0
1100,2761,Lakshmi Murthy,65,2,0
1101,2763,Geetha Gowda,16,2,0
1102,2766,Mahesh Poojari,22,1,0
1103,2768,Rathnamma Kumar,52,2,0
1104,2770,Manjunath Rao,62,1,0
1105,2772,Shobha,25,2,0
1106,2773,Kiran Poojari,50,1,0
1107,2774,Padma Reddy,64,2,0
1108,2776,Divya Kumar,71,2,0
1109,2778,Yogesh Kumar,62,1,0
1110,2783,Kiran Kumar,65,1,0
1111,2785,Pallavi,45,2,0
1112,2787,Savitha Murthy,25,2,0
1113,2788,Divya Gowda,33,2,0
1114,2793,Rathnamma Achar,72,2,0
1115,2794,Krishnappa Kumar,20,1,0
1116,2801,Geetha Murthy,60,2,0
1117,2803,Manjunath Naik,69,1,0
1118,2807,Venkatesh Murthy,18,1,0
1119,2808,Vani Swamy,43,2,0
1120,2810,Divya Patil,50,2,0
1121,2811,Anand Achar,70,1,0
1122,2812,Nagamma Kumar,46,2,0
1123,2814,Padma,19,2,0
1124,2816,Deepa Murthy,56,2,0
1125,2821,Manjunath Reddy,38,1,0
1126,2826,Basavaraj,16,1,0
1127,2828,Shivakumar,64,1,0
1128,2830,Girish,29,1,0
1129,2832,Manjunath Poojari,27,1,0
1130,2837,Geetha Rao,54,2,0
1131,2840,Divya,56,2,0
1132,2841,Shwetha Achar,63,2,0
1133,2843,Bhagya Patil,42,2,0
1134,2846,Lakshmi Gowda,56,2,0
1135,2855,Rekha Rao,21,2,0
1136,2860,Ramesh Rao,66,1,0
1137,2861,Nagamma Poojari,22,2,0
1138,2866,Venkatesh Hegde,28,1,0
1139,2868,Srinivas,37,1,0
1140,2876,Lokesh Poojari,69,1,0
1141,2880,Muniraju Rao,25,1,0
1142,2883,Ramesh Poojari,20,1,0
1143,2888,Rathnamma Hegde,40,2,0
1144,2889,Shwetha,50,2,0
1145,2893,Ramesh Patil,74,1,0
1146,2894,Manjula,28,2,0
1147,2895,Padma Hegde,54,2,0
1148,2896,Kiran Swamy,24,1,0
1149,2897,Padma Rao,38,2,0
1150,2899,Deepa Murthy,53,2,0
1151,2900,Manjunath Naik,54,1,0
1152,2901,Girish Gowda,26,1,0
1153,2903,Yogesh Rao,45,1,0
1154,2905,Lokesh,45,1,0
1155,2908,Sunitha Gowda,23,2,0
1156,2914,Geetha Gowda,57,2,0
1157,2919,Shobha Poojari,59,2,0
1158,2925,Basavaraj Murthy,71,1,0
1159,2928,Srinivas Hegde,72,1,0
1160,2941,Sunitha,36,2,0
1161,2942,Geetha Poojari,73,2,0
1162,2946,Vani Reddy,19,2,0
1163,2947,Shwetha Rao,62,2,0
1164,2952,Krishnappa,47,1,0
1165,2953,Rathnamma Swamy,72,2,0
1166,2954,Srinivas Naik,42,1,0
1167,2956,Kavitha Naik,63,2,0
1168,2957,Shwetha Reddy,26,2,0
1169,2958,Srinivas,62,1,0
1170,2960,Padma Patil,25,2,0
1171,2961,Chandrashekar Hegde,34,1,0
1172,2967,Basavaraj Naik,41,1,0
1173,2973,Kavitha Kumar,31,2,0
1174,2976,Rekha Achar,53,2,0
1175,2981,Savitha Poojari,18,2,0
1176,2982,Padma Gowda,51,2,0
1177,2986,Savitha Naik,33,2,0
1178,2991,Rathnamma Kumar,63,2,0
1179,2993,Deepa Hegde,17,2,0
1180,2997,Lakshmi,19,2,0
1181,2999,Yogesh,52,1,0
1182,3000,Vani Rao,72,2,0
1183,3003,Muniraju Reddy,37,1,0
1184,3006,Asha Murthy,51,2,0
1185,3007,Santosh Gowda,65,1,0
1186,3010,Divya Reddy,31,2,0
1187,3011,Srinivas,64,1,0
1188,3014,Umesh Patil,25,1,0
1189,3018,Basavaraj,23,1,0
1190,3019,Venkatesh Kumar,27,1,0
1191,3029,Manjunath Kumar,38,1,0
1192,3030,Divya Naik,48,2,0
1193,3031,Kavitha Swamy,52,2,0
1194,3033,Venkatesh Hegde,36,1,0
1195,3037,Deepa Gowda,69,2,0
1196,3039,Rekha Hegde,35,2,0
1197,3040,Shwetha Gowda,60,2,0
1198,3041,Savitha Shetty,69,2,0
1199,3043,Shobha Gowda,56,2,0
1200,3046,Krishnappa Shetty,28,1,0
1201,3047,Bhagya,65,2,0
1202,3049,Shobha Swamy,22,2,0
1203,3051,Rathnamma Murthy,42,2,0
1204,3052,Savitha Naik,52,2,0
1205,3053,Rekha,60,2,0
1206,3057,Nagamma Kumar,26,2,0
1207,3059,Prakash Naik,57,1,0
1208,3063,Prakash Reddy,47,1,0
1209,3064,Manjula Achar,55,2,0
1210,3070,Mahesh Reddy,63,1,0
1211,3071,Pallavi Gowda,61,2,0
1212,3076,Sunitha,36,2,0
1213,3079,Rekha Patil,65,2,0
1214,3080,Srinivas Achar,18,1,0
1215,3085,Padma Murthy,55,2,0
1216,3086,Shobha,29,2,0
1217,3091,Rekha Patil,66,2,0
1218,3092,Bhagya,38,2,0
1219,3096,Rekha Reddy,20,2,0
1220,3097,Shobha Rao,39,2,0
1221,3102,Divya Kumar,43,2,1
1222,3103,Manjula Patil,48,2,0
1223,3108,Deepa,67,2,0
1224,3109,Bhagya Shetty,19,2,0
1225,3110,Lokesh Naik,17,1,0
1226,3111,Pallavi,74,2,0
1227,3115,Nagamma Swamy,19,2,0
1228,3117,Vani Poojari,60,2,0
1229,3121,Puneeth Kumar,37,1,0
1230,3122,Prakash Reddy,24,1,0
1231,3123,Lakshmi Rao,30,2,0
1232,3125,Mahesh Poojari,69,1,0
1233,3127,Yogesh,20,1,0
1234,3133,Padma Kumar,17,2,0
1235,3135,Shwetha,22,2,0
1236,3137,Muniraju Reddy,51,1,0
1237,3141,Divya Murthy,69,2,0
1238,3143,Padma Shetty,39,2,0
1239,3145,Nagaraj Kumar,26,1,0
1240,3147,Padma Gowda,71,2,0
1241,3149,Rekha,72,2,0
1242,3150,Rekha,54,2,0
1243,3151,Shivakumar Hegde,40,1,0
1244,3152,Santosh Hegde,58,1,0
1245,3153,Yogesh Reddy,55,1,0
1246,3158,Asha Achar,57,2,0
1247,3162,Rathnamma,61,2,0
1248,3164,Srinivas Swamy,69,1,0
1249,3166,Shwetha Murthy,18,2,0
1250,3167,Kavitha Swamy,53,2,0
1251,3168,Krishnappa Kumar,21,1,0
1252,3171,Bhagya Rao,38,2,0
1253,3174,Pallavi,41,2,0
1254,3176,Manjula Shetty,42,2,0
1255,3183,Raghavendra Shetty,62,1,0
1256,3185,Rathnamma Rao,25,2,0
1257,3186,Divya Reddy,30,2,0
1258,3187,Bhagya,66,2,0
1259,3188,Manjula,63,2,0
1260,3189,Savitha,61,2,0
1261,3199,Venkatesh Patil,63,1,0
1262,3202,Shwetha Kumar,53,2,0
1263,3203,Savitha Shetty,30,2,0
1264,3204,Manjunath Rao,62,1,0
1265,3211,Padma Gowda,30,2,0
1266,3213,Yogesh Swamy,70,1,0
1267,3214,Santosh Patil,69,1,0
1268,3215,Asha Shetty,68,2,0
1269,3216,Manjula Naik,58,2,0
1270,3217,Chandrashekar Rao,64,1,0
1271,3218,Shwetha Patil,37,2,0
1272,3222,Padma Swamy,54,2,0
1273,3223,Lakshmi Rao,61,2,0
1274,3226,Rathnamma,28,2,0
1275,3228,Sunitha Reddy,19,2,0
1276,3230,Kavitha Patil,39,2,0
1277,3235,Nagaraj,66,1,0
1278,3243,Sunitha,62,2,0
1279,3249,Vani Shetty,43,2,0
1280,3252,Asha Kumar,16,2,0
1281,3254,Ramesh Rao,52,1,0
1282,3255,Suresh Kumar,68,1,0
1283,3256,Shwetha,37,2,0
1284,3262,Rekha Shetty,67,2,0
1285,3265,Manjunath,54,1,0
1286,3266,Bhagya Patil,46,2,0
1287,3269,Ramesh,59,1,0
1288,3274,Prakash,52,1,0
1289,3276,Divya,72,2,0
1290,3279,Yogesh Reddy,64,1,0
1291,3282,Asha,71,2,0
1292,3283,Bhagya Poojari,68,2,0
1293,3284,Nagamma Patil,64,2,0
1294,3285,Rathnamma,60,2,0
1295,3287,Vani Shetty,28,2,0
1296,3288,Sunitha Patil,19,2,0
1297,3289,Vani Patil,36,2,0
1298,3290,Deepa,65,2,0
1299,3295,Harish Achar,50,1,0
1300,3304,Padma Patil,60,2,0
1301,3305,Shwetha,58,2,0
1302,3307,Padma Patil,53,2,0
1303,3310,Manjula Poojari,18,2,0
1304,3312,Harish Reddy,52,1,0
1305,3313,Mahesh Rao,31,1,0
1306,3316,Puneeth,62,1,0
1307,3318,Sunitha Achar,72,2,0
1308,3321,Suresh Naik,36,1,0
1309,3323,Suresh Achar,67,1,0
1310,3326,Mahesh Shetty,31,1,0
1311,3330,Geetha Patil,70,2,0
1312,3331,Geetha Reddy,54,2,0
1313,3334,Darshan Kumar,60,1,0
1314,3336,Pallavi Patil,52,2,0
1315,3337,Vani Swamy,75,2,0
1316,3338,Deepa Shetty,34,2,0
1317,3339,Nagamma,75,2,0
1318,3346,Rathnamma,21,2,0
1319,3350,Srinivas,42,1,0
1320,3351,Nagamma Gowda,26,2,0
1321,3354,Nagamma Swamy,24,2,0
1322,3357,Mahesh Patil,47,1,0
1323,3358,Lakshmi Hegde,43,2,0
1324,3360,Bhagya Rao,65,2,0
1325,3361,Divya,24,2,0
1326,3365,Divya Naik,41,2,0
1327,3371,Pallavi Murthy,44,2,0
1328,3373,Darshan Reddy,54,1,0
1329,3374,Sunitha Patil,49,2,0
1330,3375,Rathnamma Murthy,44,2,0
1331,3377,Puneeth Hegde,23,1,0
1332,3378,Anand Naik,43,1,0
1333,3381,Rathnamma,36,2,0
1334,3382,Sunitha Kumar,56,2,0
1335,3385,Vani Swamy,16,2,0
1336,3386,Shobha Poojari,16,2,0
1337,3390,Divya Kumar,38,2,0
1338,3392,Manjunath Swamy,33,1,0
1339,3393,Kavitha,17,2,0
1340,3401,Shwetha Reddy,36,2,0
1341,3408,Manjula Gowda,49,2,0
1342,3409,Yogesh Kumar,51,1,0
1343,3410,Lokesh,31,1,0
1344,3416,Sunitha,29,2,0
1345,3417,Asha Reddy,40,2,0
1346,3420,Rathnamma Kumar,24,2,0
1347,3424,Asha Naik,59,2,0
1348,3427,Nagamma Reddy,43,2,0
1349,3428,Shobha Naik,57,2,0
1350,3429,Nagamma,69,2,0
1351,3435,Geetha Murthy,67,2,0
1352,3436,Anand Achar,65,1,0
1353,3438,Padma Achar,20,2,0
1354,3439,Chandrashekar Achar,61,1,0
1355,3440,Kavitha Patil,46,2,0
1356,3442,Rekha Swamy,72,2,0
1357,3446,Manjunath Shetty,41,1,0
1358,3449,Deepa Rao,58,2,0
1359,3451,Muniraju Kumar,28,1,0
1360,3452,Pallavi Gowda,30,2,0
1361,3454,Pallavi Achar,54,2,0
1362,3457,Srinivas Achar,66,1,0
1363,3460,Rekha Reddy,59,2,0
1364,3465,Divya,46,2,0
1365,3466,Shivakumar Shetty,40,1,0
1366,3468,Kavitha,52,2,0
1367,3469,Chandrashekar Hegde,53,1,0
1368,3470,Deepa Reddy,29,2,1
1369,3471,Pallavi Gowda,50,2,0
1370,3472,Geetha Gowda,24,2,0
1371,3478,Shobha Reddy,59,2,0
1372,3481,Srinivas Achar,69,1,0
1373,3485,Geetha Naik,39,2,0
1374,3487,Krishnappa Kumar,63,1,0
1375,3488,Bhagya Hegde,25,2,0
1376,3489,Kavitha Gowda,69,2,0
1377,3497,Ramesh,72,1,0
1378,3502,Asha Swamy,54,2,0
1379,3503,Geetha,37,2,0
1380,3508,Pallavi Kumar,55,2,1
1381,3512,Asha Gowda,48,2,0
1382,3513,Divya,50,2,0
1383,3515,Asha Murthy,46,2,0
1384,3518,Geetha Murthy,31,2,0
1385,3519,Rekha Patil,46,2,0
1386,3526,Divya Naik,63,2,0
1387,3533,Bhagya Reddy,38,2,0
1388,3535,Mahesh Reddy,75,1,0
1389,3540,Shivakumar Murthy,61,1,0
1390,3541,Shobha Reddy,36,2,0
1391,3543,Chandrashekar Shetty,41,1,0
1392,3545,Sunitha Achar,49,2,0
1393,3546,Lakshmi Poojari,39,2,0
1394,3547,Pallavi Poojari,49,2,0
1395,3548,Rekha Patil,60,2,0
1396,3552,Harish Shetty,32,1,0
1397,3556,Geetha Gowda,53,2,0
1398,3559,Muniraju Achar,37,1,0
1399,3560,Kavitha Hegde,74,2,0
1400,3568,Savitha Naik,17,2,0
1401,3570,Lakshmi Naik,30,2,0
1402,3575,Pallavi,43,2,0
1403,3576,Shobha Reddy,42,2,0
1404,3578,Rekha Patil,56,2,0
1405,3583,Umesh Shetty,50,1,0
1406,3586,Sunitha Murthy,24,2,0
1407,3591,Manjunath Shetty,70,1,0
1408,3594,Pallavi,60,2,0
1409,3595,Divya,41,2,0
1410,3596,Divya Poojari,41,2,0
1411,3598,Ramesh Shetty,48,1,0
1412,3600,Bhagya Poojari,41,2,0
1413,3601,Vani Hegde,32,2,0
1414,3605,Muniraju,37,1,0
1415,3606,Geetha Hegde,42,2,0
1416,3608,Lakshmi Naik,58,2,0
1417,3609,Pallavi Poojari,69,2,0
1418,3612,Pallavi Murthy,58,2,0
1419,3613,Pallavi,47,2,0
1420,3614,Raghavendra Naik,75,1,0
1421,3622,Lakshmi Reddy,30,2,0
1422,3623,Savitha Naik,26,2,0
1423,3624,Pallavi Naik,70,2,0
1424,3631,Nagamma Shetty,16,2,0
1425,3632,Rekha,35,2,0
1426,3635,Nagamma Gowda,33,2,0
1427,3636,Savitha Gowda,70,2,0
1428,3639,Santosh,47,1,0
1429,3643,Nagamma Gowda,75,2,0
1430,3644,Anand Naik,61,1,0
1431,3647,Manjula Murthy,61,2,0
1432,3650,Divya Gowda,69,2,0
1433,3652,Bhagya Achar,68,2,0
1434,3660,Anand Poojari,36,1,0
1435,3670,Asha Naik,59,2,0
1436,3679,Srinivas,62,1,0
1437,3680,Kavitha Murthy,20,2,0
1438,3685,Rathnamma Murthy,27,2,0
